,HER_2024_06_17_17_50_17.sdds,HER_2024_06_17_17_51_02.sdds,HER_2024_06_17_17_51_31.sdds,HER_2024_06_17_17_52_05.sdds,HER_2024_06_17_17_52_33.sdds,HER_2024_06_17_17_53_03.sdds,HER_2024_06_17_17_53_37.sdds
MQEAE13,0.0609261609606,0.0609341277817,0.060942396295,0.0609509000447,0.060959635314,0.060968674637,0.060977941727
MQEAE16,-0.178051781876,-0.178036111765,-0.17811212516,-0.178143726809,-0.178131013159,-0.17816456396,-0.178199037454
MQEAE18,-0.479708271391,-0.479692962092,-0.479769856768,-0.479802065564,-0.479789632564,-0.47986929253,-0.479904303993
MQEAE20,-0.155558405451,-0.15553925187,-0.155611642029,-0.155639523547,-0.155622996603,-0.155697795833,-0.155683042506
MQEAE22,-0.45832032733,-0.458307440012,-0.458386812965,-0.458421587921,-0.45841180952,-0.458494176334,-0.458486305029
MQEAE23,0.190765079801,0.190778221979,0.190791952884,0.1908060305,0.19082043911,0.190835455775,0.190850796128
MQEAE25,-0.355009775383,-0.355002950503,-0.355088401514,-0.355129543896,-0.355126438265,-0.355169939255,-0.355214720504
MQEAE27,0.351813885976,0.351811377759,0.351809093614,0.351806603751,0.351803880704,0.351801434972,0.351798751737
MQEAE29,0.0624037653771,0.062412875713,0.0624223320637,0.0624320608793,0.062442058491,0.062452405368,0.062463017218
MQEAE30,0.1256749303,0.125688098259,0.125701795875,0.125715869855,0.12573031113,0.125745291862,0.125760633478
MQEAE32,0.467155113067,0.467135198762,0.467114978907,0.467094000384,0.46711800599,0.467050234361,0.467027449933
MQEAE35,-0.18417412531,-0.184155763539,-0.184229003664,-0.184257734778,-0.184242051623,-0.184317758649,-0.184303867521
MQEAE37,-0.200414052698,-0.200397895822,-0.200473434581,-0.200504522708,-0.200491252463,-0.20056947081,-0.200558121372
MQEAE39,0.498250010495,0.498271587664,0.49820116491,0.49817562887,0.498194933619,0.498122349494,0.498094611191
MQEAE4,0.299527778867,0.299530941845,0.299534480995,0.299538002085,0.299541478705,0.299545376079,0.299549222485
MQEAE41,0.210484574519,0.210497948717,0.210511939574,0.210526277522,0.210540945059,0.21055625211,0.210571881165
MQEAE44,-0.382999014472,-0.382989973878,-0.383073184433,-0.383111986465,-0.383106435804,-0.383147429739,-0.383189644219
MQEAE45,0.263850497548,0.263860047849,0.263870143088,0.263880442944,0.263890924841,0.263901985885,0.263913221762
MQEAE6,0.0059302609274,0.0059310620139,0.0059318967182,0.005932752485,0.005933629631,0.005934540736,0.00593547183
MQEAE8,0.320699825683,0.320700122289,0.320700721038,0.320701204777,0.320701546167,0.320702238813,0.320702783868
MQFRNE3,0.382198674186,0.382190080887,0.38218153934,0.38217259043,0.382163205222,0.382153932472,0.382144220649
MQI4E,-0.0894476261768,-0.0894622641238,-0.0894773833942,-0.089492969214,-0.089463810359,-0.089525544274,-0.089542530141
MQI5E,-0.0606146076479,-0.0606241317181,-0.0606339739882,-0.060644117117,-0.060654558877,-0.060665315433,-0.060676368792
MQI6E,0.175583730036,0.175597211719,0.175611277076,0.175625707029,0.175640487894,0.175655869611,0.175671593673
MQLA2LE,-0.112189554448,-0.112163533157,-0.112228795628,-0.112249350578,-0.112225304257,-0.112292316441,-0.112314723114
MQLA2RE,-0.126102492932,-0.126074641154,-0.126138023353,-0.126156623406,-0.126130545684,-0.12619547785,-0.126215727094
MQLA5LE,-0.156614007094,-0.156595562002,-0.156668684719,-0.156697322422,-0.156681575292,-0.156757178786,-0.156743252203
MQLB1LE,0.49383526987,0.493853798813,0.493780202103,0.493751404197,0.493767361495,0.493691298076,0.493659995213
MQLB1RE,0.39961375616,0.399609290289,0.399605003225,0.399600448274,0.399595598472,0.399590985514,0.39958607499
MQLB4LE,-0.106978682884,-0.106951732295,-0.107016032485,-0.107035596828,-0.10701053195,-0.107076492181,-0.107097819106
MQLB8RE,-0.128233051391,-0.128205548758,-0.128269292889,-0.128288265213,-0.128262569942,-0.128327897657,-0.128348552478
MQLC3LE,0.0304021773457,0.0304137466476,0.0304256513314,0.0304379251729,0.0304505695612,0.030463534667,0.030476864576
MQLC3RE,-0.0267679199371,-0.026762442011,-0.0267568123499,-0.0267510057606,-0.026745020549,-0.026738891742,-0.026732587768
MQLC7LE,0.0030331633154,0.0030347817032,0.0029437679938,0.002897001283,0.0028944426556,0.0028450714821,0.0027942039834
MQLC7RE,-0.231384595741,-0.231386135068,-0.231387446679,-0.231388915112,-0.231390567437,-0.231391942762,-0.23139350336
MQM2E,-0.451300544045,-0.451299323091,-0.451297977102,-0.451296619802,-0.451295257464,-0.451293755437,-0.451292249828
MQM7E,0.0617870753424,0.0617859306382,0.0616921684358,0.061688149905,0.061636917895,0.061584449324,0.0615304287993
MQR2NE1,0.0714997337344,0.0714953771542,0.0714439480988,0.071390862124,0.071336107756,0.071280010111,0.071222258368
MQR2ORE,-0.400517322247,-0.40051303988,-0.400508487525,-0.400503846546,-0.400499127997,-0.400494119618,-0.40048903651
MQTAFOE1,0.195819103082,0.195818600815,0.195771192607,0.195722305827,0.195671940546,0.195620194949,0.195566984842
MQTAFOE2,0.247708257025,0.247712657043,0.247624952679,0.247626687242,0.247581752215,0.247535533088,0.247488028191
MQTANFE1,-0.410897804405,-0.410895362394,-0.410892723038,-0.410890050966,-0.410887356094,-0.410884444954,-0.410881513505
MQTAOTE1,0.351694011175,0.351714537746,0.351643594088,0.351617203733,0.351635264909,0.351562081114,0.35157847357
MQTAOTE2,0.403249339302,0.403278563087,0.403216605554,0.403199476415,0.403227070448,0.403163710072,0.403145078516
MQTATNE1,0.0531188343964,0.0531153387532,0.0530647915388,0.053012607347,0.05295877194,0.052903641567,0.05284687418
MQTATNE2,0.108708370571,0.108656245318,0.108602603954,0.108547250158,0.108490174729,0.108431643075,0.108371404751
MQX2RE,0.187927168473,0.187940617783,0.187954664965,0.187969069599,0.187983816017,0.187999179411,0.188014877101
